k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
10012,50.060000,-0.2265901193,0.000586355105,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2281710782,0.001241581408
10013,50.065000,-0.2256269306,0.0003787856549,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2272765425,0.001112090921
10014,50.070000,-0.2247380391,0.0002031940967,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2265389365,0.0006157241877
10015,50.075000,-0.2241551168,0.0002952823415,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2259633428,0.0006479831746
10016,50.080000,-0.2237807736,0.0003206124529,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2255542389,0.0001488537986
10017,50.085000,-0.2238545418,0.0005834270269,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2253154875,0.0005015268462
10018,50.090000,-0.2234504782,0.0004248321056,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2252503288,0.000642233643
10019,50.095000,-0.2240493745,0.0003743814304,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2253613748,0.0003827802082
10020,50.100000,-0.224284526,0.0001953979954,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2256506048,0.0003925315662
10021,50.105000,-0.2245789655,-4.213303328e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2261193632,0.000519540199
10022,50.110000,-0.2252768949,-3.329571337e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2267683594,2.546606869e-05
10023,50.115000,-0.226333607,-5.221646279e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2275976685,0.0001046164933
